rank,country,region,score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_life_choice,generosity,corruption_perceptions,dystopia,population,year,sqrt_of_population,posx
148,Haiti,Latin America and Caribbean,3.582,0.315,0.7140000000000001,0.289,0.025,0.392,0.10400000000000001,1.743,11100000.0,2018,3331.6662497915363,-73.189791
149,Liberia,Sub-Saharan Africa,3.495,0.076,0.858,0.267,0.419,0.20600000000000002,0.03,1.639,4820000.0,2018,2195.4498400100147,-7.712159
150,Syria,Middle East and Northern Africa,3.4619999999999997,0.6890000000000001,0.382,0.539,0.08800000000000001,0.376,0.14400000000000002,1.244,16900000.0,2018,4110.960958218893,38.792341
151,Rwanda,Sub-Saharan Africa,3.408,0.332,0.8959999999999999,0.4,0.636,0.2,0.444,0.5,12300000.0,2018,3507.1355833500365,30.419105
152,Yemen,Middle East and Northern Africa,3.355,0.442,1.073,0.34299999999999997,0.244,0.083,0.064,1.1059999999999999,28500000.0,2018,5338.539126015656,53.108573
153,Tanzania,Sub-Saharan Africa,3.303,0.455,0.991,0.381,0.48100000000000004,0.27,0.09699999999999999,0.628,56300000.0,2018,7503.332592921628,
154,South Sudan,Sub-Saharan Africa,3.2539999999999996,0.337,0.608,0.177,0.11199999999999999,0.22399999999999998,0.106,1.69,11000000.0,2018,3316.6247903554,33.963393
155,Central African Republic,Sub-Saharan Africa,3.083,0.024,0.0,0.01,0.305,0.218,0.038,2.488,4670000.0,2018,2161.018278497431,15.27946
156,Burundi,Sub-Saharan Africa,2.905,0.091,0.627,0.145,0.065,0.149,0.076,1.7519999999999998,11200000.0,2018,3346.640106136302,29.339998
1,Finland,Western Europe,7.769,1.34,1.587,0.986,0.596,0.153,0.39299999999999996,2.714,5530000.0,2019,2351.5952032609694,28.59193
2,Denmark,Western Europe,7.6,1.383,1.5730000000000002,0.996,0.5920000000000001,0.252,0.41,2.394,5770000.0,2019,2402.082429892863,12.690006
3,Norway,Western Europe,7.553999999999999,1.4880000000000002,1.5819999999999999,1.028,0.603,0.271,0.341,2.241,5380000.0,2019,2319.4827009486403,28.165547
4,Iceland,Western Europe,7.494,1.38,1.624,1.026,0.591,0.354,0.11800000000000001,2.401,339000.0,2019,582.2370651203855,-14.508695
5,Netherlands,Western Europe,7.4879999999999995,1.396,1.5219999999999998,0.9990000000000001,0.557,0.322,0.298,2.394,17100000.0,2019,4135.214625627066,6.074183
6,Switzerland,Western Europe,7.48,1.452,1.526,1.052,0.5720000000000001,0.263,0.34299999999999997,2.272,8590000.0,2019,2930.870177950569,9.594226
7,Sweden,Western Europe,7.343,1.3869999999999998,1.4869999999999999,1.0090000000000001,0.574,0.267,0.373,2.246,10000000.0,2019,3162.2776601683795,22.183173
8,New Zealand,Australia and New Zealand,7.307,1.3030000000000002,1.557,1.026,0.585,0.33,0.38,2.126,4780000.0,2019,2186.3211109075446,173.020375
9,Canada,North America,7.278,1.365,1.505,1.0390000000000001,0.584,0.285,0.308,2.1919999999999997,37400000.0,2019,6115.553940568262,-63.6645
10,Austria,Western Europe,7.246,1.376,1.475,1.016,0.532,0.244,0.226,2.377,8960000.0,2019,2993.325909419153,16.979667
11,Australia,Australia and New Zealand,7.228,1.3719999999999999,1.548,1.036,0.557,0.332,0.29,2.093,25200000.0,2019,5019.960159204454,145.397978
12,Costa Rica,Latin America and Caribbean,7.167000000000001,1.034,1.4409999999999998,0.963,0.5579999999999999,0.14400000000000002,0.09300000000000001,2.9339999999999997,5050000.0,2019,2247.220505424423,-82.965783
13,Israel,Middle East and Northern Africa,7.138999999999999,1.276,1.455,1.0290000000000001,0.371,0.261,0.08199999999999999,2.665,8520000.0,2019,2918.903903865285,
14,Luxembourg,Western Europe,7.09,1.609,1.479,1.012,0.526,0.19399999999999998,0.316,1.954,616000.0,2019,784.8566748139433,6.043073
15,United Kingdom,Western Europe,7.053999999999999,1.3330000000000002,1.538,0.996,0.45,0.348,0.278,2.1109999999999998,67500000.0,2019,8215.838362577491,-5.661949
16,Ireland,Western Europe,7.021,1.499,1.5530000000000002,0.9990000000000001,0.516,0.298,0.31,1.8459999999999999,4880000.0,2019,2209.072203437452,-6.197885
17,Germany,Western Europe,6.985,1.3730000000000002,1.454,0.987,0.495,0.261,0.265,2.15,83500000.0,2019,9137.833441248533,9.921906
18,Belgium,Western Europe,6.922999999999999,1.3559999999999999,1.504,0.986,0.473,0.16,0.21,2.234,11500000.0,2019,3391.164991562634,3.314971
19,United States,North America,6.892,1.433,1.4569999999999999,0.8740000000000001,0.45399999999999996,0.28,0.128,2.266,329000000.0,2019,18138.357147217055,-155.54211
20,Czech Republic,Central and Eastern Europe,6.852,1.2690000000000001,1.4869999999999999,0.92,0.457,0.046,0.036000000000000004,2.637,10700000.0,2019,3271.0854467592253,16.960288
21,United Arab Emirates,Middle East and Northern Africa,6.825,1.5030000000000001,1.31,0.825,0.598,0.262,0.182,2.145,9770000.0,2019,3125.699921617557,51.579519
22,Malta,Western Europe,6.726,1.3,1.52,0.9990000000000001,0.564,0.375,0.151,1.817,440000.0,2019,663.32495807108,
23,Mexico,Latin America and Caribbean,6.595,1.07,1.3230000000000002,0.861,0.433,0.07400000000000001,0.073,2.761,128000000.0,2019,11313.70849898476,-97.140008
24,France,Western Europe,6.5920000000000005,1.324,1.472,1.045,0.436,0.111,0.183,2.021,65100000.0,2019,8068.457101577724,-52.556425
26,Chile,Latin America and Caribbean,6.444,1.159,1.369,0.92,0.35700000000000004,0.187,0.055999999999999994,2.396,19000000.0,2019,4358.898943540674,-68.63401
27,Guatemala,Latin America and Caribbean,6.436,0.8,1.2690000000000001,0.746,0.535,0.175,0.078,2.833,17600000.0,2019,4195.235392680606,-90.095555
28,Saudi Arabia,Middle East and Northern Africa,6.375,1.403,1.357,0.795,0.439,0.08,0.132,2.169,34300000.0,2019,5856.620185738529,42.779332
29,Qatar,Middle East and Northern Africa,6.374,1.6840000000000002,1.3130000000000002,0.871,0.555,0.22,0.16699999999999998,1.564,2830000.0,2019,1682.2603841260723,50.810108
30,Spain,Western Europe,6.354,1.286,1.484,1.062,0.36200000000000004,0.153,0.079,1.9280000000000002,46700000.0,2019,6833.7398253079555,-9.034818
31,Panama,Latin America and Caribbean,6.321000000000001,1.149,1.442,0.91,0.516,0.109,0.054000000000000006,2.141,4250000.0,2019,2061.5528128088304,-77.881571
32,Brazil,Latin America and Caribbean,6.3,1.004,1.439,0.802,0.39,0.099,0.086,2.48,211000000.0,2019,14525.83904633395,-57.625133
33,Uruguay,Latin America and Caribbean,6.292999999999999,1.124,1.465,0.8909999999999999,0.523,0.127,0.15,2.013,3460000.0,2019,1860.1075237738273,-57.625133
34,Singapore,Southeastern Asia,6.2620000000000005,1.5719999999999998,1.463,1.141,0.556,0.271,0.45299999999999996,0.8059999999999999,5800000.0,2019,2408.3189157584593,
35,El Salvador,Latin America and Caribbean,6.252999999999999,0.794,1.242,0.789,0.43,0.09300000000000001,0.07400000000000001,2.8310000000000004,6450000.0,2019,2539.685019840059,-87.793111
36,Italy,Western Europe,6.223,1.294,1.4880000000000002,1.0390000000000001,0.231,0.158,0.03,1.983,60600000.0,2019,7784.6001824114255,15.520376
37,Bahrain,Middle East and Northern Africa,6.199,1.3619999999999999,1.368,0.871,0.536,0.255,0.11,1.6969999999999998,1640000.0,2019,1280.6248474865697,
38,Slovakia,Central and Eastern Europe,6.1979999999999995,1.246,1.504,0.8809999999999999,0.33399999999999996,0.121,0.013999999999999999,2.0980000000000003,5460000.0,2019,2336.6642891095844,18.853144
39,Trinidad and Tobago,Latin America and Caribbean,6.192,1.2309999999999999,1.4769999999999999,0.713,0.489,0.185,0.016,2.081,1390000.0,2019,1178.9826122551597,-61.68
40,Poland,Central and Eastern Europe,6.182,1.206,1.4380000000000002,0.884,0.483,0.11699999999999999,0.05,2.004,37900000.0,2019,6156.297588648554,15.016996
41,Uzbekistan,Central and Eastern Europe,6.1739999999999995,0.745,1.5290000000000001,0.7559999999999999,0.631,0.322,0.24,1.9509999999999998,33000000.0,2019,5744.562646538028,66.518607
42,Lithuania,Central and Eastern Europe,6.149,1.238,1.515,0.818,0.29100000000000004,0.043,0.042,2.202,2760000.0,2019,1661.324772583615,22.731099
43,Colombia,Latin America and Caribbean,6.125,0.985,1.41,0.841,0.47,0.099,0.034,2.286,50300000.0,2019,7092.249290598857,-75.373223
44,Slovenia,Central and Eastern Europe,6.117999999999999,1.258,1.5230000000000001,0.953,0.564,0.14400000000000002,0.057,1.619,2080000.0,2019,1442.2205101855957,13.806475
45,Nicaragua,Latin America and Caribbean,6.105,0.6940000000000001,1.325,0.835,0.435,0.2,0.127,2.489,6550000.0,2019,2559.2967784139455,-85.71254
47,Argentina,Latin America and Caribbean,6.086,1.092,1.432,0.8809999999999999,0.47100000000000003,0.066,0.05,2.094,44800000.0,2019,6693.280212272604,-65.5
48,Romania,Central and Eastern Europe,6.07,1.162,1.232,0.825,0.462,0.083,0.005,2.301,19400000.0,2019,4404.543109109048,22.710531
49,Cyprus,Western Europe,6.046,1.263,1.2229999999999999,1.042,0.406,0.19,0.040999999999999995,1.881,1200000.0,2019,1095.4451150103323,33.973617
50,Ecuador,Latin America and Caribbean,6.028,0.912,1.3119999999999998,0.868,0.498,0.126,0.087,2.225,17400000.0,2019,4171.330722922842,-80.302561
51,Kuwait,Middle East and Northern Africa,6.021,1.5,1.319,0.8079999999999999,0.493,0.142,0.09699999999999999,1.662,4210000.0,2019,2051.828452868319,47.974519
52,Thailand,Southeastern Asia,6.007999999999999,1.05,1.409,0.828,0.557,0.359,0.027999999999999997,1.777,69600000.0,2019,8342.661445845684,102.584932
53,Latvia,Central and Eastern Europe,5.94,1.187,1.465,0.812,0.264,0.075,0.064,2.073,1910000.0,2019,1382.0274961085254,21.0558
54,South Korea,Eastern Asia,5.895,1.301,1.219,1.036,0.159,0.175,0.055999999999999994,1.949,51200000.0,2019,7155.417527999327,128.349716
55,Estonia,Central and Eastern Europe,5.893,1.237,1.528,0.8740000000000001,0.495,0.10300000000000001,0.161,1.495,1330000.0,2019,1153.2562594670796,24.312863
56,Jamaica,Latin America and Caribbean,5.89,0.831,1.4780000000000002,0.831,0.49,0.107,0.027999999999999997,2.125,2950000.0,2019,1717.5564037317667,-77.569601
57,Mauritius,Sub-Saharan Africa,5.888,1.12,1.402,0.7979999999999999,0.498,0.215,0.06,1.795,1270000.0,2019,1126.9427669584645,
58,Japan,Eastern Asia,5.886,1.327,1.419,1.088,0.445,0.069,0.14,1.3980000000000001,127000000.0,2019,11269.427669584646,134.638428
59,Honduras,Latin America and Caribbean,5.86,0.642,1.236,0.828,0.507,0.24600000000000002,0.078,2.323,9750000.0,2019,3122.4989991991993,-87.316654
60,Kazakhstan,Central and Eastern Europe,5.809,1.173,1.508,0.7290000000000001,0.41,0.146,0.096,1.7469999999999999,18600000.0,2019,4312.771730569565,70.962315
61,Bolivia,Latin America and Caribbean,5.779,0.7759999999999999,1.209,0.706,0.511,0.13699999999999998,0.064,2.376,11500000.0,2019,3391.164991562634,-62.846468
62,Hungary,Central and Eastern Europe,5.757999999999999,1.2009999999999998,1.41,0.828,0.19899999999999998,0.081,0.02,2.019,9680000.0,2019,3111.269837220809,16.202298
63,Paraguay,Latin America and Caribbean,5.742999999999999,0.855,1.475,0.777,0.514,0.184,0.08,1.858,7040000.0,2019,2653.29983228432,-62.685057
65,Peru,Latin America and Caribbean,5.697,0.96,1.274,0.8540000000000001,0.455,0.083,0.027000000000000003,2.044,32500000.0,2019,5700.87712549569,-69.590424
66,Portugal,Western Europe,5.693,1.2209999999999999,1.431,0.9990000000000001,0.508,0.047,0.025,1.462,10200000.0,2019,3193.743884534262,-9.034818
67,Pakistan,Southern Asia,5.653,0.677,0.8859999999999999,0.535,0.313,0.22,0.098,2.924,217000000.0,2019,14730.919862656236,75.158028
68,Russia,Central and Eastern Europe,5.648,1.183,1.452,0.726,0.33399999999999996,0.08199999999999999,0.031,1.84,146000000.0,2019,12083.045973594571,143.648007
69,Philippines,Southeastern Asia,5.631,0.807,1.2930000000000001,0.657,0.5579999999999999,0.11699999999999999,0.107,2.092,108000000.0,2019,10392.304845413264,126.376814
70,Serbia,Central and Eastern Europe,5.603,1.004,1.383,0.8540000000000001,0.282,0.13699999999999998,0.039,1.9040000000000001,8770000.0,2019,2961.4185789921694,
71,Moldova,Central and Eastern Europe,5.529,0.685,1.328,0.7390000000000001,0.245,0.18100000000000002,0.0,2.351,4040000.0,2019,2009.975124224178,26.619337
72,Libya,Middle East and Northern Africa,5.525,1.044,1.3030000000000002,0.6729999999999999,0.41600000000000004,0.133,0.152,1.804,6780000.0,2019,2603.8433132583073,14.8513
73,Montenegro,Central and Eastern Europe,5.523,1.051,1.361,0.871,0.19699999999999998,0.142,0.08,1.821,628000.0,2019,792.4645102463579,19.801613
74,Tajikistan,Central and Eastern Europe,5.4670000000000005,0.493,1.0979999999999999,0.718,0.389,0.23,0.14400000000000002,2.395,9320000.0,2019,3052.8675044947495,71.014198
75,Croatia,Central and Eastern Europe,5.432,1.155,1.266,0.914,0.29600000000000004,0.11900000000000001,0.022000000000000002,1.66,4130000.0,2019,2032.2401432901574,18.829838
77,Dominican Republic,Latin America and Caribbean,5.425,1.015,1.401,0.779,0.49700000000000005,0.113,0.10099999999999999,1.5190000000000001,10700000.0,2019,3271.0854467592253,-71.712361
78,Bosnia and Herzegovina,Central and Eastern Europe,5.386,0.945,1.212,0.845,0.212,0.263,0.006,1.903,3300000.0,2019,1816.590212458495,19.005486
79,Turkey,Middle East and Northern Africa,5.372999999999999,1.183,1.36,0.8079999999999999,0.195,0.083,0.106,1.6380000000000001,83400000.0,2019,9132.360045464698,36.913127
80,Malaysia,Southeastern Asia,5.3389999999999995,1.2209999999999999,1.171,0.828,0.508,0.26,0.024,1.327,31900000.0,2019,5648.0084985771755,101.075516
81,Belarus,Central and Eastern Europe,5.3229999999999995,1.067,1.465,0.789,0.235,0.094,0.142,1.531,9450000.0,2019,3074.0852297878796,23.484128
82,Greece,Western Europe,5.287000000000001,1.181,1.156,0.9990000000000001,0.067,0.0,0.034,1.85,10500000.0,2019,3240.37034920393,23.69998
83,Mongolia,Eastern Asia,5.285,0.948,1.531,0.667,0.317,0.235,0.038,1.5490000000000002,3230000.0,2019,1797.220075561143,87.751264
84,Macedonia,Central and Eastern Europe,5.274,0.983,1.294,0.838,0.345,0.185,0.034,1.595,2080000.0,2019,1442.2205101855957,20.59023
85,Nigeria,Sub-Saharan Africa,5.265,0.696,1.111,0.245,0.426,0.215,0.040999999999999995,2.531,201000000.0,2019,14177.446878757824,8.500288
87,Turkmenistan,Central and Eastern Europe,5.247000000000001,1.052,1.538,0.657,0.39399999999999996,0.244,0.027999999999999997,1.334,5940000.0,2019,2437.211521390788,61.210817
88,Algeria,Middle East and Northern Africa,5.211,1.002,1.16,0.785,0.086,0.073,0.114,1.9909999999999999,43100000.0,2019,6565.059024867941,11.999506
89,Morocco,Middle East and Northern Africa,5.207999999999999,0.8009999999999999,0.782,0.782,0.418,0.036000000000000004,0.076,2.313,36500000.0,2019,6041.522986797286,-5.193863
90,Azerbaijan,Central and Eastern Europe,5.207999999999999,1.043,1.147,0.769,0.35100000000000003,0.035,0.182,1.681,10000000.0,2019,3162.2776601683795,45.001987
91,Lebanon,Middle East and Northern Africa,5.197,0.987,1.224,0.815,0.21600000000000003,0.166,0.027000000000000003,1.7619999999999998,6860000.0,2019,2619.160170741759,35.821101
92,Indonesia,Southeastern Asia,5.192,0.9309999999999999,1.203,0.66,0.491,0.498,0.027999999999999997,1.381,271000000.0,2019,16462.077633154327,120.715609
93,China,Eastern Asia,5.191,1.0290000000000001,1.125,0.893,0.521,0.057999999999999996,0.1,1.465,1430000000.0,2019,37815.34080237807,110.339188
94,Vietnam,Southeastern Asia,5.175,0.741,1.3459999999999999,0.851,0.5429999999999999,0.147,0.073,1.474,96500000.0,2019,9823.44135219425,108.05018
95,Bhutan,Southern Asia,5.082,0.813,1.321,0.604,0.457,0.37,0.16699999999999998,1.35,763000.0,2019,873.4987120768983,91.696657
96,Cameroon,Sub-Saharan Africa,5.044,0.5489999999999999,0.91,0.331,0.381,0.187,0.037000000000000005,2.6489999999999996,25900000.0,2019,5089.204259999789,13.075822
97,Bulgaria,Central and Eastern Europe,5.011,1.092,1.5130000000000001,0.815,0.311,0.081,0.004,1.195,7000000.0,2019,2645.7513110645905,22.65715
98,Ghana,Sub-Saharan Africa,4.996,0.611,0.868,0.486,0.381,0.245,0.04,2.365,30400000.0,2019,5513.619500836088,1.060122
99,Ivory Coast,Sub-Saharan Africa,4.944,0.569,0.8079999999999999,0.23199999999999998,0.35200000000000004,0.154,0.09,2.739,25700000.0,2019,5069.51674225463,-2.856125
100,Nepal,Southern Asia,4.913,0.446,1.226,0.677,0.439,0.285,0.08900000000000001,1.751,28600000.0,2019,5347.896782848375,88.120441
101,Jordan,Middle East and Northern Africa,4.906000000000001,0.8370000000000001,1.225,0.815,0.38299999999999995,0.11,0.13,1.406,10100000.0,2019,3178.0497164141407,35.545665
102,Benin,Sub-Saharan Africa,4.883,0.39299999999999996,0.43700000000000006,0.397,0.349,0.175,0.08199999999999999,3.05,11800000.0,2019,3435.1128074635335,2.691702
103,Congo (Brazzaville),Sub-Saharan Africa,4.812,0.6729999999999999,0.799,0.508,0.37200000000000005,0.105,0.09300000000000001,2.262,5380000.0,2019,2319.4827009486403,12.995517
104,Gabon,Sub-Saharan Africa,4.7989999999999995,1.057,1.183,0.5710000000000001,0.295,0.043,0.055,1.595,2170000.0,2019,1473.0919862656235,11.093773
105,Laos,Southeastern Asia,4.796,0.764,1.03,0.551,0.547,0.266,0.16399999999999998,1.474,7170000.0,2019,2677.6855677991766,105.218777
106,South Africa,Sub-Saharan Africa,4.7219999999999995,0.96,1.351,0.469,0.389,0.13,0.055,1.368,58600000.0,2019,7655.063683601855,31.521001
107,Albania,Central and Eastern Europe,4.718999999999999,0.9470000000000001,0.848,0.8740000000000001,0.38299999999999995,0.17800000000000002,0.027000000000000003,1.462,2880000.0,2019,1697.0562748477141,20.590247
108,Venezuela,Latin America and Caribbean,4.707,0.96,1.4269999999999998,0.805,0.154,0.064,0.047,1.25,28500000.0,2019,5338.539126015656,-71.331584
109,Cambodia,Southeastern Asia,4.7,0.574,1.122,0.637,0.609,0.23199999999999998,0.062,1.464,16500000.0,2019,4062.01920231798,103.49728
110,Palestinian Territories,Middle East and Northern Africa,4.696000000000001,0.657,1.247,0.672,0.225,0.10300000000000001,0.066,1.726,4980000.0,2019,2231.59136044214,35.719918
111,Senegal,Sub-Saharan Africa,4.681,0.45,1.1340000000000001,0.5710000000000001,0.292,0.153,0.07200000000000001,2.009,16300000.0,2019,4037.32584763727,-16.713729
112,Somalia,Sub-Saharan Africa,4.668,0.0,0.698,0.268,0.5589999999999999,0.243,0.27,2.63,15400000.0,2019,3924.2833740697165,49.72862
113,Namibia,Sub-Saharan Africa,4.638999999999999,0.879,1.3130000000000002,0.47700000000000004,0.401,0.07,0.055999999999999994,1.443,2490000.0,2019,1577.97338380595,16.344977
114,Niger,Sub-Saharan Africa,4.628,0.138,0.774,0.366,0.318,0.188,0.102,2.742,23300000.0,2019,4827.007354458868,2.154474
115,Burkina Faso,Sub-Saharan Africa,4.587,0.331,1.056,0.38,0.255,0.177,0.113,2.275,20300000.0,2019,4505.552130427524,-2.827496
116,Armenia,Central and Eastern Europe,4.559,0.85,1.055,0.815,0.28300000000000003,0.095,0.064,1.3969999999999998,2960000.0,2019,1720.4650534085254,43.582746
117,Iran,Middle East and Northern Africa,4.548,1.1,0.8420000000000001,0.785,0.305,0.27,0.125,1.121,82900000.0,2019,9104.94371207203,53.921598
118,Guinea,Sub-Saharan Africa,4.534,0.38,0.8290000000000001,0.375,0.332,0.207,0.086,2.325,12800000.0,2019,3577.7087639996635,-8.439298
119,Georgia,Central and Eastern Europe,4.519,0.8859999999999999,0.6659999999999999,0.752,0.34600000000000003,0.043,0.16399999999999998,1.662,4000000.0,2019,2000.0,41.554084
120,Gambia,Sub-Saharan Africa,4.516,0.308,0.9390000000000001,0.428,0.382,0.26899999999999996,0.16699999999999998,2.023,2350000.0,2019,1532.9709716755892,-16.841525
121,Kenya,Sub-Saharan Africa,4.5089999999999995,0.512,0.983,0.581,0.431,0.37200000000000005,0.053,1.577,52600000.0,2019,7252.585745787498,40.993
122,Mauritania,Sub-Saharan Africa,4.49,0.57,1.167,0.489,0.066,0.106,0.08800000000000001,2.004,4530000.0,2019,2128.379665379276,-12.17075
123,Mozambique,Sub-Saharan Africa,4.466,0.204,0.986,0.39,0.494,0.19699999999999998,0.138,2.057,30400000.0,2019,5513.619500836088,34.559989
124,Tunisia,Middle East and Northern Africa,4.461,0.9209999999999999,1.0,0.815,0.16699999999999998,0.059000000000000004,0.055,1.444,11700000.0,2019,3420.526275297414,9.48214
125,Bangladesh,Southern Asia,4.456,0.562,0.9279999999999999,0.723,0.527,0.166,0.14300000000000002,1.4069999999999998,163000000.0,2019,12767.145334803705,92.672721
126,Iraq,Middle East and Northern Africa,4.437,1.043,0.98,0.574,0.24100000000000002,0.14800000000000002,0.08900000000000001,1.3619999999999999,39300000.0,2019,6268.9712074629915,45.420618
127,Congo (Kinshasa),Sub-Saharan Africa,4.418,0.094,1.125,0.35700000000000004,0.26899999999999996,0.212,0.053,2.3080000000000003,86800000.0,2019,9316.651759081693,30.83386
128,Mali,Sub-Saharan Africa,4.39,0.385,1.105,0.308,0.327,0.153,0.052000000000000005,2.06,19700000.0,2019,4438.468204234429,-12.17075
129,Sierra Leone,Sub-Saharan Africa,4.374,0.268,0.841,0.242,0.309,0.252,0.045,2.417,7810000.0,2019,2794.637722496424,-11.438779
130,Sri Lanka,Southern Asia,4.3660000000000005,0.9490000000000001,1.265,0.831,0.47,0.244,0.047,0.56,21300000.0,2019,4615.192303685731,81.787959
131,Myanmar,Southeastern Asia,4.36,0.71,1.181,0.555,0.525,0.5660000000000001,0.172,0.6509999999999999,54000000.0,2019,7348.469228349534,99.543309
132,Chad,Sub-Saharan Africa,4.35,0.35,0.7659999999999999,0.192,0.174,0.198,0.078,2.592,15900000.0,2019,3987.480407475377,14.495787
133,Ukraine,Central and Eastern Europe,4.332,0.82,1.39,0.7390000000000001,0.17800000000000002,0.187,0.01,1.008,44000000.0,2019,6633.2495807108,31.785998
134,Ethiopia,Sub-Saharan Africa,4.2860000000000005,0.336,1.033,0.532,0.344,0.209,0.1,1.732,112000000.0,2019,10583.005244258362,37.90607
135,Swaziland,Sub-Saharan Africa,4.212,0.8109999999999999,1.149,0.0,0.313,0.07400000000000001,0.135,1.73,1150000.0,2019,1072.3805294763608,32.071665
136,Uganda,Sub-Saharan Africa,4.189,0.332,1.069,0.44299999999999995,0.35600000000000004,0.252,0.06,1.6769999999999998,44300000.0,2019,6655.824516917494,31.86617
137,Egypt,Middle East and Northern Africa,4.166,0.9129999999999999,1.0390000000000001,0.644,0.24100000000000002,0.076,0.067,1.186,100000000.0,2019,10000.0,34.9226
138,Zambia,Sub-Saharan Africa,4.107,0.578,1.058,0.426,0.431,0.247,0.087,1.28,17900000.0,2019,4230.8391602612355,32.759375
139,Togo,Sub-Saharan Africa,4.085,0.275,0.5720000000000001,0.41,0.293,0.177,0.085,2.273,8080000.0,2019,2842.534080710379,1.865241
140,India,Southern Asia,4.015,0.755,0.765,0.588,0.498,0.2,0.085,1.124,1370000000.0,2019,37013.51104664349,77.837451
141,Liberia,Sub-Saharan Africa,3.975,0.073,0.922,0.44299999999999995,0.37,0.233,0.033,1.901,4940000.0,2019,2222.611077089287,-7.712159
142,Comoros,Sub-Saharan Africa,3.9730000000000003,0.27399999999999997,0.757,0.505,0.142,0.275,0.078,1.942,851000.0,2019,922.4966124599049,
143,Madagascar,Sub-Saharan Africa,3.9330000000000003,0.27399999999999997,0.9159999999999999,0.555,0.14800000000000002,0.16899999999999998,0.040999999999999995,1.83,27000000.0,2019,5196.152422706632,49.543519
144,Lesotho,Sub-Saharan Africa,3.802,0.489,1.169,0.168,0.359,0.107,0.09300000000000001,1.4169999999999998,2130000.0,2019,1459.4519519326425,28.978263
145,Burundi,Sub-Saharan Africa,3.775,0.046,0.447,0.38,0.22,0.17600000000000002,0.18,2.326,11500000.0,2019,3391.164991562634,29.339998
146,Zimbabwe,Sub-Saharan Africa,3.6630000000000003,0.366,1.114,0.433,0.361,0.151,0.08900000000000001,1.149,14600000.0,2019,3820.99463490856,31.191409
147,Haiti,Latin America and Caribbean,3.597,0.32299999999999995,0.688,0.449,0.026000000000000002,0.419,0.11,1.5819999999999999,11300000.0,2019,3361.5472627943223,-73.189791
148,Botswana,Sub-Saharan Africa,3.488,1.041,1.145,0.5379999999999999,0.455,0.025,0.1,0.184,2300000.0,2019,1516.57508881031,25.649163
149,Syria,Middle East and Northern Africa,3.4619999999999997,0.619,0.37799999999999995,0.44,0.013000000000000001,0.331,0.141,1.54,17100000.0,2019,4135.214625627066,38.792341
150,Malawi,Sub-Saharan Africa,3.41,0.191,0.56,0.495,0.44299999999999995,0.218,0.08900000000000001,1.4140000000000001,18600000.0,2019,4312.771730569565,34.559989
151,Yemen,Middle East and Northern Africa,3.38,0.287,1.163,0.46299999999999997,0.14300000000000002,0.10800000000000001,0.077,1.139,29200000.0,2019,5403.702434442518,53.108573
152,Rwanda,Sub-Saharan Africa,3.3339999999999996,0.359,0.711,0.614,0.555,0.217,0.41100000000000003,0.467,12600000.0,2019,3549.64786985977,30.419105
153,Tanzania,Sub-Saharan Africa,3.2310000000000003,0.47600000000000003,0.885,0.499,0.41700000000000004,0.276,0.147,0.531,58000000.0,2019,7615.773105863908,
154,Afghanistan,Southern Asia,3.2030000000000003,0.35,0.517,0.361,0.0,0.158,0.025,1.7919999999999998,38000000.0,2019,6164.414002968976,61.210817
155,Central African Republic,Sub-Saharan Africa,3.083,0.026000000000000002,0.0,0.105,0.225,0.235,0.035,2.457,4750000.0,2019,2179.449471770337,15.27946
156,South Sudan,Sub-Saharan Africa,2.853,0.306,0.575,0.295,0.01,0.20199999999999999,0.091,1.374,11100000.0,2019,3331.6662497915363,33.963393
157,Sudan,Sub-Saharan Africa,2.853,0.306,0.575,0.295,0.01,0.20199999999999999,0.091,1.374,11100000.0,2019,3331.6662497915363,33.963393
