,rank,country,region,score,gdp_per_capita,healthy_life_expectancy,freedom_to_life_choice,generosity,corruption_perceptions,year,social_support
56,57,Mauritius,Sub-Saharan Africa,5.888,62.97169152,69.9386503,78.04737079,35.70951781,13.24503311,2019,81.95964626
57,58,Japan,Eastern Asia,5.886,74.61020952,95.35495179,69.74112451,11.46026386,30.90507726,2019,82.95345082
58,59,Honduras,Latin America and Caribbean,5.86,36.09627318,72.56792286,79.45786545,40.85833201,17.21854305,2019,72.25543708
59,60,Kazakhstan,Central and Eastern Europe,5.809,65.95160194,63.8913234,64.25586751,24.24925397,21.19205298,2019,88.15630996
60,61,Bolivia,Latin America and Caribbean,5.779,43.63038626,61.87554775,80.08475196,22.75443694,14.12803532,2019,70.67704161
61,62,Hungary,Central and Eastern Europe,5.758,67.52589422,72.56792286,31.187604,13.45335322,4.415011038,2019,82.42731899
62,63,Paraguay,Latin America and Caribbean,5.743,48.07213952,68.0981595,80.55491684,30.56070362,17.66004415,2019,86.22715994
63,64,Northern Cyprus,Western Europe,5.718,71.01182714,91.32340052,65.35291892,31.72333909,35.7615894,2019,86.22715994
64,65,Peru,Latin America and Caribbean,5.697,53.97573559,74.84662576,71.30834078,13.78553479,5.9602649,2019,74.47688255
65,66,Portugal,Western Europe,5.693,68.65038871,87.5547765,79.61458706,7.806266685,5.518763797,2019,83.65495992
66,67,Pakistan,Southern Asia,5.653,38.06413853,46.88869411,49.0538696,36.53997172,21.63355408,2019,51.79475506
67,68,Russia,Central and Eastern Europe,5.648,66.51384918,63.62839615,52.34502379,13.61944401,6.843267107,2019,84.88260084
68,69,Philippines,Southeastern Asia,5.631,45.37335275,57.58106922,87.45066847,19.43262133,23.62030906,2019,75.58760529
69,70,Serbia,Central and Eastern Europe,5.603,56.44962347,74.84662576,44.19549911,22.75443694,8.609271523,2019,80.84892352
70,71,Moldova,Central and Eastern Europe,5.529,38.51393634,64.76774759,38.39679887,30.06243128,8.609271523,2019,77.63367349
71,72,Libya,Middle East and Northern Africa,5.525,58.69861246,58.98334794,65.19619729,22.09007381,33.55408388,2019,76.17219621
72,73,Montenegro,Central and Eastern Europe,5.523,59.09218553,76.33654688,30.87416073,23.58489084,17.66004415,2019,79.56282351
73,74,Tajikistan,Central and Eastern Europe,5.467,27.71878921,62.92725679,60.96471332,38.20087953,31.78807947,2019,64.18808245
74,75,Croatia,Central and Eastern Europe,5.432,64.9395569,80.1051709,46.38960192,19.76480289,4.856512142,2019,74.00920982
76,77,Dominican Republic,Latin America and Caribbean,5.425,57.06809544,68.27344433,77.89064916,18.7682582,22.29580573,2019,81.90118717
77,78,Bosnia and Herzegovina,Central and Eastern Europe,5.386,53.13236473,74.057844,33.22498515,43.68187528,1.324503311,2019,70.85241888
78,79,Turkey,Middle East and Northern Africa,5.373,66.51384918,70.81507449,30.56071749,13.78553479,23.39955849,2019,79.50436442
79,80,Malaysia,Southeastern Asia,5.339,68.65038871,72.56792286,79.61458706,43.18360293,5.298013245,2019,68.45559613
80,81,Belarus,Central and Eastern Europe,5.323,59.99178113,69.14986854,36.82958261,15.61253337,31.34657837,2019,85.64256903
81,82,Greece,Western Europe,5.287,66.40139972,87.5547765,10.50034908,15.61253337,7.505518764,2019,67.57870976
82,83,Mongolia,Eastern Asia,5.285,53.3010389,58.45749343,49.68075611,39.03133344,8.388520971,2019,89.50086906
83,84,Macedonia,Central and Eastern Europe,5.274,55.26890426,73.44434707,54.06896169,30.7267944,7.505518764,2019,75.64606438
84,85,Nigeria,Sub-Saharan Africa,5.265,39.13240831,21.47239264,66.76341356,35.70951781,9.050772626,2019,64.94805064
86,87,Turkmenistan,Central and Eastern Europe,5.247,59.14841025,57.58106922,61.74832147,40.52615045,6.181015452,2019,89.9100827
87,88,Algeria,Middle East and Northern Africa,5.211,56.33717403,68.79929886,13.47806002,12.12462698,25.16556292,2019,67.81254612
88,89,Morocco,Middle East and Northern Africa,5.208,45.03600439,68.53637161,65.50964054,5.9792681,16.77704194,2019,45.71500954
89,90,Azerbaijan,Central and Eastern Europe,5.208,58.64238774,67.39702015,55.00929147,5.813177318,40.17660043,2019,67.05257793
90,91,Lebanon,Middle East and Northern Africa,5.197,55.49380315,71.42857142,33.85187166,27.57106958,5.9602649,2019,71.55392798
91,92,Indonesia,Southeastern Asia,5.192,52.34521859,57.8439965,76.95031938,82.71320871,6.181015452,2019,70.32628706
92,93,China,Eastern Asia,5.191,57.8552416,78.2646801,81.65196823,9.633265271,22.07505519,2019,65.76647792
93,94,Vietnam,Southeastern Asia,5.175,41.66252091,74.58369851,85.09984406,24.41534473,16.11479029,2019,78.68593714
94,95,Bhutan,Southern Asia,5.082,45.71070108,52.93602104,71.62178404,61.45358881,36.86534216,2019,77.22445985
95,96,Cameroon,Sub-Saharan Africa,5.044,30.8673738,29.00964066,59.7109403,31.05897597,8.167770419,2019,53.19777325
96,97,Bulgaria,Central and Eastern Europe,5.011,61.39739924,71.42857142,48.74042633,13.45335322,0.8830022074,2019,88.44860542
97,98,Ghana,Sub-Saharan Africa,4.996,34.35330672,42.59421561,59.7109403,40.69224123,8.830022074,2019,50.74249141
98,99,Ivory Coast,Sub-Saharan Africa,4.944,31.99186829,20.33304119,55.16601308,25.5779802,19.86754967,2019,47.23494592
99,100,Nepal,Southern Asia,4.913,25.07622717,59.33391762,68.80079473,47.33587245,19.64679912,2019,71.67084616
100,101,Jordan,Middle East and Northern Africa,4.906,47.06009447,71.42857142,60.02438356,18.26998586,28.69757174,2019,71.61238707
101,102,Benin,Sub-Saharan Africa,4.883,22.09631676,34.79404031,54.6958482,29.06588659,18.10154525,2019,25.54662298
102,103,Congo (Brazzaville),Sub-Saharan Africa,4.812,37.83923964,44.52234881,58.30044564,17.43953195,20.52980132,2019,46.7088141
103,104,Gabon,Sub-Saharan Africa,4.799,59.42953388,50.0438212,46.23288028,7.141903564,12.14128035,2019,69.15710523
104,105,Laos,Southeastern Asia,4.796,42.95568958,48.29097283,85.72673057,44.18014762,36.20309051,2019,60.21286423
105,106,South Africa,Sub-Saharan Africa,4.722,53.97573559,41.10429447,60.96471332,21.59180147,12.14128035,2019,78.9782326
106,107,Albania,Central and Eastern Europe,4.719,53.24481419,76.59947413,60.02438356,29.56415894,5.9602649,2019,49.57330958
107,108,Venezuela,Latin America and Caribbean,4.707,53.97573559,70.55214723,24.13513074,10.62980996,10.37527594,2019,83.42112355
108,109,Cambodia,Southeastern Asia,4.7,32.2729919,55.82822085,95.44347151,38.53306109,13.68653422,2019,65.59110065
109,110,Palestinian Territories,Middle East and Northern Africa,4.696,36.93964406,58.89570551,35.26236632,17.10735039,14.56953642,2019,72.89848708
110,111,Senegal,Sub-Saharan Africa,4.681,25.30112606,50.0438212,45.7627154,25.41188942,15.89403974,2019,66.29260974
111,112,Somalia,Sub-Saharan Africa,4.668,25.30112606,23.48816827,87.6073901,40.36005967,59.602649,2019,40.80444586
112,113,Namibia,Sub-Saharan Africa,4.639,49.42153291,41.80543382,62.84537286,11.62635464,12.3620309,2019,76.75678712
113,114,Niger,Sub-Saharan Africa,4.628,7.759011991,32.07712533,49.83747774,31.22506675,22.5165563,2019,45.24733681
114,115,Burkina Faso,Sub-Saharan Africa,4.587,18.61038384,33.30411919,39.96401516,29.39806815,24.94481236,2019,61.73280061
115,116,Armenia,Central and Eastern Europe,4.559,47.79101589,71.42857142,44.35222075,15.77862416,14.12803532,2019,61.67434152
116,117,Iran,Middle East and Northern Africa,4.548,61.84719703,68.79929886,47.80009657,44.84451075,27.59381898,2019,49.22255503
117,118,Guinea,Sub-Saharan Africa,4.534,21.36539534,32.86590709,52.03158052,34.38079158,18.98454746,2019,48.46258684
118,119,Georgia,Central and Eastern Europe,4.519,49.81510598,65.90709903,54.22568332,7.141903564,36.20309051,2019,38.93375493
119,120,Gambia,Sub-Saharan Africa,4.516,17.31721517,37.5109553,59.86766193,44.67841997,36.86534216,2019,54.8930869
120,121,Kenya,Sub-Saharan Africa,4.509,28.78705898,50.92024539,67.54702171,61.78577036,11.69977925,2019,57.46528693
121,122,Mauritania,Sub-Saharan Africa,4.49,32.04809301,42.85714286,10.34362745,17.60562273,19.42604856,2019,68.22175976
122,123,Mozambique,Sub-Saharan Africa,4.466,11.46984381,34.18054338,77.42048428,32.71988376,30.46357615,2019,57.6406642
123,124,Tunisia,Middle East and Northern Africa,4.461,51.78297134,71.42857142,26.17251188,9.799356053,12.14128035,2019,58.45909149
124,125,Bangladesh,Southern Asia,4.456,31.59829522,63.36546889,82.59229801,27.57106958,31.56732891,2019,54.2500369
125,126,Iraq,Middle East and Northern Africa,4.437,58.64238774,50.30674846,37.76991236,24.58143551,19.64679912,2019,57.28990966
126,127,Congo (Kinshasa),Sub-Saharan Africa,4.418,5.285124109,31.28834356,42.15811797,35.21124548,11.69977925,2019,65.76647792
127,128,Mali,Sub-Saharan Africa,4.39,21.64651896,26.99386504,51.24797238,25.41188942,11.4790287,2019,64.59729609
128,129,Sierra Leone,Sub-Saharan Africa,4.374,15.06822619,21.20946539,48.42698308,41.8548767,9.933774835,2019,49.16409594
129,130,Sri Lanka,Southern Asia,4.366,53.35726362,72.83085013,73.65916521,40.52615045,10.37527594,2019,73.95075073
130,131,Myanmar,Southeastern Asia,4.36,39.91955445,48.64154251,82.27885474,94.00738179,37.96909492,2019,69.04018704
131,132,Chad,Sub-Saharan Africa,4.35,19.6786536,16.82734443,27.2695633,32.88597454,17.21854305,2019,44.77966408
132,133,Ukraine,Central and Eastern Europe,4.332,46.10427415,64.76774759,27.89644981,31.05897597,2.207505519,2019,81.25813716
133,134,Ethiopia,Sub-Saharan Africa,4.286,18.89150746,46.62576686,53.91224006,34.71297314,22.07505519,2019,60.3882415
134,135,Swaziland,Sub-Saharan Africa,4.212,45.59825164,46.62576686,49.0538696,12.29071776,29.8013245,2019,67.16949612
135,136,Uganda,Sub-Saharan Africa,4.189,18.66660856,38.82559159,55.79289959,41.8548767,13.24503311,2019,62.4927688
136,137,Egypt,Middle East and Northern Africa,4.166,51.33317355,56.44171778,37.76991236,12.62289932,14.79028697,2019,60.73899605
137,138,Zambia,Sub-Saharan Africa,4.107,32.4978908,37.33567047,67.54702171,41.02442279,19.20529801,2019,61.84971879
138,139,Sudan,Sub-Saharan Africa,4.139,35.80742474,26.45245323,2.209944752,21.43272566,17.73764831,2019,33.43860033
139,140,Togo,Sub-Saharan Africa,4.085,15.46179926,35.93339175,45.91943704,29.39806815,18.76379691,2019,44.72120499
140,141,India,Southern Asia,4.015,42.44966705,51.53374232,78.04737079,33.21815611,18.76379691,2019,53.89928235
141,142,Liberia,Sub-Saharan Africa,3.975,4.104404894,38.82559159,57.98700239,38.69915187,7.284768212,2019,44.25353225
142,143,Comoros,Sub-Saharan Africa,3.973,15.40557453,44.25942155,22.25447118,45.67496465,17.21854305,2019,53.5485278
143,144,Madagascar,Sub-Saharan Africa,3.933,15.40557453,48.64154251,23.19480096,28.0693419,9.050772626,2019,68.33867795
144,145,Lesotho,Sub-Saharan Africa,3.802,27.49389031,14.72392638,56.26306449,17.77171351,20.52980132,2019,26.13121389
145,146,Burundi,Sub-Saharan Africa,3.775,2.586337331,33.30411919,34.47875817,29.23197737,39.73509933,2019,65.12342791
146,147,Zimbabwe,Sub-Saharan Africa,3.663,20.5782492,37.9491674,56.57650774,25.07970786,19.64679912,2019,40.21985494
147,148,Haiti,Latin America and Caribbean,3.597,18.16058604,39.35144609,4.074762331,69.59203704,24.28256071,2019,66.93565975
148,149,Botswana,Sub-Saharan Africa,3.488,58.52993828,47.15162139,71.30834078,4.152269514,22.07505519,2019,22.09753658
149,150,Syria,Middle East and Northern Africa,3.462,34.8031045,38.56266433,2.037381165,54.97604836,31.12582782,2019,32.73709123
150,151,Malawi,Sub-Saharan Africa,3.41,10.73892239,43.38299737,69.42768124,36.20779015,19.64679912,2019,67.9879234
151,152,Yemen,Middle East and Northern Africa,3.38,16.13649595,40.57843996,22.41119281,17.9378043,16.99779249,2019,41.56441405
152,153,Rwanda,Sub-Saharan Africa,3.334,20.18467612,53.81244522,86.98050359,36.04169937,90.72847682,2019,51.73629596
153,154,Tanzania,Sub-Saharan Africa,3.231,26.76296891,43.73356705,65.35291892,45.84105543,32.45033113,2019,30.2233503
154,155,Afghanistan,Southern Asia,3.203,19.6786536,31.63891322,65.35291892,26.24234333,5.518763797,2019,30.2233503
155,156,Central African Republic,Sub-Saharan Africa,3.083,1.461842839,9.202453988,35.26236632,39.03133344,7.726269316,2019,33.6139776
156,157,South Sudan,Sub-Saharan Africa,2.853,17.20476572,25.85451358,1.567216281,33.55033767,20.08830022,2019,33.6139776
